"cueanexo","cuise","nombre","departamento","municipio","sector","ambito","oferta","matricula"
"540156800","2526","C.E.P. Nº 56","OBERA","OBERA","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","204"
"540156900","2530","C.E.P. Nº 59","OBERA","OBERA","Estatal","Urbano","Adultos - Secundaria Completa","216"
"540157000","1845","ESC. ESPECIAL Nº 49 (Ex Aula Sat. ""Esc. Especial Nº 01"")","CAPITAL","GARUPA","Estatal","Urbano","Especial - Primaria de 7 años ","41"
"540157100","1470","ESC. ADULTOS Nº 70","OBERA","GUARANI","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","64"
"540157100","1470","ESC. ADULTOS Nº 70","OBERA","GUARANI","Estatal","Urbano","Adultos - Primaria ","41"
"540157101","1470","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 70""","OBERA","COLONIA ALBERDI","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","28"
"540157101","1470","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 70""","OBERA","COLONIA ALBERDI","Estatal","Urbano","Adultos - Primaria ","16"
"540157102","1470","Aula Sat. Nº 02: ""ESC. ADULTOS Nº 70""","OBERA","OBERA","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","13"
"540157103","1470","Aula Sat. Nº 03: ""ESC. ADULTOS Nº 70""","OBERA","GUARANI","Estatal","Urbano","Adultos - Primaria ","12"
"540157300","2019","NENI Nº 2019 (Sede ESC. Nº 137)","SAN JAVIER","FLORENTINO AMEGHINO","Estatal","Rural","Común - Jardín de infantes ","31"
"540157301","2019","NENI Nº 2019 (Ext. ESC. Nº 322)","OBERA","PANAMBI","Estatal","Rural","Común - Jardín de infantes ","29"
"540157302","2019","NENI Nº 2019 (Ext. ESC. Nº 216)","SAN JAVIER","FLORENTINO AMEGHINO","Estatal","Rural Disperso","Común - Jardín de infantes ","29"
"540157303","2019","NENI Nº 2019 (Ext. ESC. Nº 369)","SAN JAVIER","FLORENTINO AMEGHINO","Estatal","Rural Disperso","Común - Jardín de infantes ","21"
"540157304","2019","NENI Nº 2019 (Ext. ESC. Nº 571)","SAN JAVIER","FLORENTINO AMEGHINO","Estatal","Rural","Común - Jardín de infantes ","12"
"540157306","2019","NENI Nº 2019 (Ext. ESC. Nº 145)","OBERA","PANAMBI","Estatal","Rural","Común - Jardín de infantes ","10"
"540157307","2019","NENI Nº 2019 (Ext. ESC. Nº 544)","SAN JAVIER","SAN JAVIER","Estatal","Rural Aglomerado","Común - Jardín de infantes ","10"
"540157400","0902","ESC. Nº 902 (Ex Aula Sat. Nº 02: ""ESC. Nº 108"")","SAN PEDRO","POZO AZUL","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","97"
"540157500","0900","ESC. Nº 900 (Ex Aula Sat. Nº 01: ""ESC. Nº 287"")","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","22"
"540157600","2516","C.E.P. Nº 52 (Ex Aula Sat. ""BOLP Nº 28"")","ELDORADO","COLONIA DELICIA","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","115"
"540157700","2529","CENTRO DE EDUC. PARA EL TRABAJO Nº 03","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","341"
"540157800","8100","C.E.F.E. Nº 01","CAPITAL","POSADAS","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","398"
"540157900","8101","C.E.F.E. Nº 02","OBERA","OBERA","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","137"
"540158000","2531","C.E.P. Nº 60","CANDELARIA","SANTA ANA","Estatal","Urbano","Adultos - Secundaria Completa","103"
"540158100","2024","NENI Nº 2024 (Sede ESC. Nº 822)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","79"
"540158101","2024","NENI Nº 2024 (Ext. ESC. Nº 184)","OBERA","OBERA","Estatal","Rural Aglomerado","Común - Jardín de infantes ","170"
"540158102","2024","NENI Nº 2024 (Ext. ESC. Nº 819)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","71"
"540158103","2024","NENI Nº 2024 (Ext. ESC. Nº 112)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","11"
"540158200","2022","NENI Nº 2022 (Sede ESC. Nº 237)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","113"
"540158201","2022","NENI Nº 2022 (Ext. ESC. Nº 838)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","70"
"540158202","2022","NENI Nº 2022 (Ext. ESC. Nº 788)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","60"
"540158300","1116","INST. ""PADRE ADOLFO KOLPING""","LIBERTADOR GENERAL SAN MARTIN","CAPIOVI","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","129"
"540158300","1116","INST. ""PADRE ADOLFO KOLPING""","LIBERTADOR GENERAL SAN MARTIN","CAPIOVI","Privado","Urbano","Adultos - Primaria ","20"
"540158400","4027","E.P.E.T. Nº 27","LIBERTADOR GENERAL SAN MARTIN","EL ALCAZAR","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","109"
"540158500","2532","C.E.P. Nº 61 (Ex Aula Sat. Nº 02: ""B.O.L.P. 31"")","OBERA","OBERA","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","61"
"540158600","2527","B.O.P. Nº 106 (Ex C. Basico Nº 22)","IGUAZU","PUERTO IGUAZU","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","459"
"540158700","9057","E.P.J.A. Itinerante Nº 9057","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","20"
"540158700","9057","E.P.J.A. Itinerante Nº 9057","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Adultos - Primaria ","135"
"540158800","2016","NENI Nº 2016 (Sede ESC. Nº 806)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","155"
"540158801","2016","NENI Nº 2016 (Ext. ESC. Nº 748)","CAPITAL","POSADAS","Estatal","Rural Aglomerado","Común - Jardín de infantes ","78"
"540158802","2016","NENI Nº 2016 (Ext. ESC. Nº 952)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","81"
"540158803","2016","Aula Sat. ""Jardín Maternal Corazón de María""","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","23"
"540158803","2016","Aula Sat. ""Jardín Maternal Corazón de María""","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín maternal ","15"
"540158900","2021","NENI Nº 2021","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","66"
"540158901","2021","NENI Nº 2021 (Ext. ESC. Nº 674)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","91"
"540158902","2021","NENI Nº 2021 (Ext. ESC. Nº 250)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","38"
"540159000","2017","NENI Nº 2017 (Sede)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","122"
"540159001","2017","NENI Nº 2017 (Ext. ESC. Nº 301)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","118"
"540159003","2017","NENI Nº 2017 (Ext. ESC. Nº 893)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","217"
"540159005","2017","Aula Sat. ""Hogar de Día""","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","18"
"540159100","2520","C.E.P. Nº 50","SAN IGNACIO","GOBERNADOR ROCA","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","64"
"540159200","2025","NENI Nº 2025 (Sede ESC. Nº 579)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","185"
"540159201","2025","NENI Nº 2025 (Ext. ESC. Nº 717)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","41"
"540159202","2025","NENI Nº 2025 (Ext. ESC. Nº 449)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","56"
"540159300","2534","C.E.P. Nº 62","SAN IGNACIO","SANTO PIPO","Estatal","Rural Aglomerado","Adultos - Secundaria Completa","48"
"540159400","2014","NENI Nº 2014 (Sede ESC. Nº 824)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","78"
"540159401","2014","NENI Nº 2014 (Ext. ESC. Nº 236)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","106"
"540159402","2014","NENI Nº 2014 (Ext. ESC. Nº 853)","APOSTOLES","APOSTOLES","Estatal","Rural Aglomerado","Común - Jardín de infantes ","37"
"540159500","2020","NENI Nº 2020 (Sede ESC. Nº 701)","SAN JAVIER","SAN JAVIER","Estatal","Urbano","Común - Jardín de infantes ","71"
"540159501","2020","NENI Nº 2020 (Ext. ESC. Nº 109)","SAN JAVIER","SAN JAVIER","Estatal","Urbano","Común - Jardín de infantes ","34"
"540159502","2020","NENI Nº 2020 (Ext. ESC. Nº 603)","SAN JAVIER","SAN JAVIER","Estatal","Urbano","Común - Jardín de infantes ","59"
"540159503","2020","NENI Nº 2020 (Ext. ESC. Nº 620)","SAN JAVIER","SAN JAVIER","Estatal","Urbano","Común - Jardín de infantes ","22"
"540159600","2018","NENI Nº 2018 (Sede ESC. Nº 21)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","76"
"540159601","2018","NENI Nº 2018 (Ext. ESC. Nº 128)","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Jardín de infantes ","24"
"540159602","2018","NENI Nº 2018 (Ext. ESC. Nº 622)","APOSTOLES","APOSTOLES","Estatal","Rural Disperso","Común - Jardín de infantes ","78"
"540159603","2018","NENI Nº 2018 (Ext. ESC. Nº 86)","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín de infantes ","117"
"540159605","2018","NENI Nº 2018 (Ext. ESC. Nº 901)","APOSTOLES","TRES CAPONES","Estatal","Urbano","Común - Jardín de infantes ","15"
"540159606","2018","Aula Sat. ""Materno infantil: Santa Barbara""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Jardín maternal ","42"
"540159800","2535","C.E.P. Nº 10 (Ex Aula Sat. ""C.E.P. Nº 15"")","LIBERTADOR GENERAL SAN MARTIN","EL ALCAZAR","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","49"
"540159900","1472","ESC. ADULTOS Nº 72","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","170"
"540159900","1472","ESC. ADULTOS Nº 72","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Adultos - Primaria ","47"
"540160000","2536","C.F.P. Nº 04","MONTECARLO","CARAGUATAY","Estatal","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","223"
"540160100","2027","NENI Nº 2027 (Sede ESC. Nº 760)","ELDORADO","SANTIAGO DE LINIERS","Estatal","Rural Aglomerado","Común - Jardín de infantes ","26"
"540160101","2027","NENI Nº 2027 (Ext. ESC. Nº 427)","ELDORADO","SANTIAGO DE LINIERS","Estatal","Rural","Común - Jardín de infantes ","22"
"540160102","2027","NENI Nº 2027 (Ext. ESC. Nº 508)","ELDORADO","SANTIAGO DE LINIERS","Estatal","Rural Disperso","Común - Jardín de infantes ","6"
"540160103","2027","NENI Nº 2027 (Ext. ESC. Nº 104)","ELDORADO","9 DE JULIO","Estatal","Rural Aglomerado","Común - Jardín de infantes ","25"
"540160104","2027","NENI Nº 2027 (Ext. ESC. Nº 171)","ELDORADO","9 DE JULIO","Estatal","Rural Aglomerado","Común - Jardín de infantes ","89"
"540160105","2027","NENI Nº 2027 (Ext. ESC. Nº 520)","ELDORADO","9 DE JULIO","Estatal","Rural Disperso","Común - Jardín de infantes ","22"
"540160106","2027","NENI Nº 2027 (Ext. ESC. Nº 928)","ELDORADO","ELDORADO","Estatal","Rural Disperso","Común - Jardín de infantes ","11"
"540160200","2026","NENI Nº 2026 (Sede ESC. Nº 826)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","270"
"540160201","2026","NENI Nº 2026 (Ext. ESC. Nº 808)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","70"
"540160300","0905","ESC. Nº 905 (Ex Aula Sat. ""ESC. Nº 446"")","GUARANI","EL SOBERBIO","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","95"
"540160301","0905","Aula Sat. Nº 01: ""ESC. Nº 905""","GUARANI","FRACRAN","Estatal","Rural Disperso","Común - Primaria de 7 años ","78"
"540160304","0905","Aula Sat. Nº 04: ""ESC. Nº 905""","25 DE MAYO","25 DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","22"
"540160400","2512","C.E.P. Nº 48","LIBERTADOR GENERAL SAN MARTIN","PUERTO LEONI","Estatal","Rural Disperso","Adultos - Secundaria Completa","51"
"540160500","0611","C.E.S.MI. CENTRO DE ESTUDIOS SUPERIORES DE MISIONES","ELDORADO","ELDORADO","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","46"
"540160500","0611","C.E.S.MI. CENTRO DE ESTUDIOS SUPERIORES DE MISIONES","ELDORADO","ELDORADO","Privado","Urbano","Común - Cursos de Capacitación de SNU","43"
"540160500","0611","C.E.S.MI. CENTRO DE ESTUDIOS SUPERIORES DE MISIONES","ELDORADO","ELDORADO","Privado","Urbano","Común - SNU ","129"
"540160600","1471","ESC. ADULTOS Nº 71","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","112"
"540160600","1471","ESC. ADULTOS Nº 71","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","32"
"540160700","2028","NENI Nº 2028 (Sede ESC. Nº 402)","OBERA","PANAMBI","Estatal","Rural Aglomerado","Común - Jardín de infantes ","100"
"540160701","2028","NENI Nº 2028 (Ext. ESC. Nº 608)","OBERA","PANAMBI","Estatal","Rural Disperso","Común - Jardín de infantes ","39"
"540160702","2028","NENI Nº 2028 (Ext. ESC. Nº 691)","OBERA","PANAMBI","Estatal","Rural","Común - Jardín de infantes ","10"
"540160703","2028","NENI Nº 2028 (Ext. ESC. Nº 584)","OBERA","PANAMBI","Estatal","Rural Disperso","Común - Jardín de infantes ","28"
"540160704","2028","NENI Nº 2028 (Ext. ESC. Nº 888)","OBERA","PANAMBI","Estatal","Rural Disperso","Común - Jardín de infantes ","10"
"540160705","2028","NENI Nº 2028 (Ext. ESC. Nº 355)","OBERA","PANAMBI","Estatal","Rural Disperso","Común - Jardín de infantes ","18"
"540160800","1474","ESC. ADULTOS Nº 74","CAPITAL","GARUPA","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","85"
"540160800","1474","ESC. ADULTOS Nº 74","CAPITAL","GARUPA","Estatal","Urbano","Adultos - Primaria ","70"
"540160900","0907","ESC. Nº 907 (Ex Aula Sat. ""ESC. Nº 735"")","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","246"
"540161000","0476","INST. ""PEQUEÑO HOGAR""","CAPITAL","POSADAS","Privado","Urbano","Especial - Jardín de infantes ","7"
"540161000","0476","INST. ""PEQUEÑO HOGAR""","CAPITAL","POSADAS","Privado","Urbano","Especial - Primaria de 7 años ","21"
"540161100","2537","C.E.P. Nº 64","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Secundaria Completa","34"
"540161100","2537","C.E.P. Nº 64","CAPITAL","POSADAS","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","66"
"540161200","1473","ESC. ADULTOS Nº 73","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","28"
"540161200","1473","ESC. ADULTOS Nº 73","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","26"
"540161300","2023","NENI Nº 2023 (Sede ESC. Nº 462)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","54"
"540161301","2023","NENI Nº 2023 (Ext. ESC. Nº 200)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","154"
"540161302","2023","NENI Nº 2023 (Ext. ESC. Nº 412)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","73"
"540161303","2023","NENI Nº 2023 (Ext. ESC. Nº 164)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","47"
"540161304","2023","NENI Nº 2023 (Ext. ""Guardería M. Schwartz"")","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","55"
"540161305","2023","NENI Nº 2023 (Ext. ESC. Nº 615)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","28"
"540161306","2023","Aula Sat. ""Hogar de Día de Puerto Iguazú""","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","15"
"540161500","2029","NENI Nº 2029 (Sede ESC. Nº 612)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Urbano","Común - Jardín de infantes ","140"
"540161501","2029","NENI Nº 2029 (Ext. ESC. Nº 958)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","10"
"540161506","2029","NENI Nº 2029 (Ext. ESC. Nº 512)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural","Común - Jardín de infantes ","17"
"540161507","2029","NENI Nº 2029 (Ext. ESC. Nº 463)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural","Común - Jardín de infantes ","15"
"540161508","2029","NENI Nº 2029 (Ext. ESC. Nº 864)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural","Común - Jardín de infantes ","10"
"540161509","2029","NENI Nº 2029 (Ext. ESC. Nº 591)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural","Común - Jardín de infantes ","20"
"540161510","2029","NENI Nº 2029 (Ext. Aula Sat. Nº 01: ""ESC. Nº 463"")","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","10"
"540161600","1659","INST. DE ESPECIALIZACION PROFESIONAL EN CIENCIAS POLICIALES","CAPITAL","POSADAS","Estatal","Urbano","Común - SNU ","682"
"540161700","2539","C.E.P. Nº 63 (Ex Aula Sat. Nº 01: ""B.O.L.P. 16"")","OBERA","CAMPO RAMON","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","41"
"540161800","9069","E.P.J.A. Itinerante Nº 9069","IGUAZU","PUERTO LIBERTAD","Estatal","Rural Disperso","Adultos - Primaria ","64"
"540161900","0107","E.F.A. ""SAN ANTONIO""","APOSTOLES","AZARA","Privado","Rural Disperso","Adultos-Formación Profesional/Capacitación Laboral","79"
"540161900","0107","E.F.A. ""SAN ANTONIO""","APOSTOLES","AZARA","Privado","Rural Disperso","Común - Secundaria Completa req. 7 años ","139"
"540162100","0910","ESC. Nº 910 (Ex Aula Sat. Nº 01: ""ESC. Nº 61"")","LEANDRO N. ALEM","ALMAFUERTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","14"
"540162200","0903","ESC. Nº 903 (Ex Aula Sat. Nº 01: ""ESC. Nº 556"")","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","63"
"540162201","0903","Aula Sat. Nº 01: ""ESC. Nº 903""","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Primaria de 7 años ","28"
"540162300","0922","INST. ""MARIANO W. PACHECOY""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","54"
"540162300","0922","INST. ""MARIANO W. PACHECOY""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - Jardín de infantes ","148"
"540162300","0922","INST. ""MARIANO W. PACHECOY""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - SNU ","107"
"540162400","2541","C.F.P. Nº 06","APOSTOLES","APOSTOLES","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","421"
"540162500","8137","C.E.F.E. Nº 03","LIBERTADOR GENERAL SAN MARTIN","PUERTO RICO","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","138"
"540162601","2540","Aula Sat. Nº 01: CEMU Nº 01 (ESC. Nº 604)","GENERAL MANUEL BELGRANO","BERNARDO DE IRIGOYEN","Estatal","Urbano","Común - Cursos y Talleres de Artística","49"
"540162602","2540","Aula Sat. Nº 02: CEMU Nº 01 (ESC. Nº 62)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Cursos y Talleres de Artística","13"
"540162603","2540","Aula Sat. Nº 03: CEMU Nº 01 (ESC. Nº 875)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Cursos y Talleres de Artística","46"
"540162604","2540","Aula Sat. Nº 04: CEMU Nº 01 (ESC. ADULTOS Nº 29)","CANDELARIA","CANDELARIA","Estatal","Urbano","Común - Cursos y Talleres de Artística","43"
"540162605","2540","Aula Sat. Nº 05: CEMU Nº 01 (ESC. Nº 652)","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Urbano","Común - Cursos y Talleres de Artística","43"
"540162606","2540","Aula Sat. Nº 06: CEMU Nº 01 (C.E.P. Nº 03)","CAPITAL","GARUPA","Estatal","Rural Aglomerado","Común - Cursos y Talleres de Artística","67"
"540162607","2540","Aula Sat. Nº 07: CEMU Nº 01 (ESC. Nº 172)","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Urbano","Común - Cursos y Talleres de Artística","19"
"540162608","2540","Aula Sat. Nº 08: CEMU Nº 01 (ESC. Nº 619)","MONTECARLO","PUERTO PIRAY","Estatal","Urbano","Común - Cursos y Talleres de Artística","217"
"540162609","2540","Aula Sat. Nº 09: CEMU Nº 01 (ESC. Nº 402)","OBERA","PANAMBI","Estatal","Rural Aglomerado","Común - Cursos y Talleres de Artística","60"
"540162610","2540","Aula Sat. Nº 10: CEMU Nº 01 (C.E.F. Nº 19)","CANDELARIA","BONPLAND","Estatal","Urbano","Común - Cursos y Talleres de Artística","47"
"540162611","2540","Aula Sat. Nº 11: CEMU Nº 01 (ESC. ESPECIAL Nº 10)","CAPITAL","POSADAS","Estatal","Urbano","Común - Cursos y Talleres de Artística","165"
