cueanexo,nombre,oferta,año,matricula
540059600,"E.F.A. ""SANTA RITA""",Adultos-Formación Profesional/Capacitación Laboral,2021,24
540059600,"E.F.A. ""SANTA RITA""",Común - Secundaria Completa req. 7 años ,2021,115
540059700,ESC. DE COMERCIO Nº 11,Común - Secundaria Completa req. 7 años ,2021,368
540059800,"ESC. Nº 616: ""ARMADA NACIONAL""",Común - Jardín de infantes ,2021,90
540059800,"ESC. Nº 616: ""ARMADA NACIONAL""",Común - Primaria de 7 años ,2021,460
540059900,B.O.P. Nº 40,Común - Secundaria Completa req. 7 años ,2021,195
540059901,"Aula Sat. Nº 01: ""B.O.P. Nº 40""",Común - Secundaria Completa req. 7 años ,2021,85
540059902,"Aula Sat. Nº 02: ""B.O.P. Nº 40""",Común - Secundaria Completa req. 7 años ,2021,42
540060200,"ESC. Nº 398: ""VIRGEN DE LA CANDELARIA""",Común - Jardín de infantes ,2021,13
540060200,"ESC. Nº 398: ""VIRGEN DE LA CANDELARIA""",Común - Primaria de 7 años ,2021,56
540060300,"ESC. Nº 654: ""CAJA NAC. DE AHORRO Y SEGUROS""",Común - Primaria de 7 años ,2021,551
540060400,"ESC. Nº 380: ""JUAN B.AZOPARDO""",Común - Primaria de 7 años ,2021,322
540060500,"ESC. Nº 386: ""DR. CESAR N. AYRAULT""",Común - Primaria de 7 años ,2021,38
540060501,"Aula Sat. Nº 01: ""ESC. Nº 386""",Común - Primaria de 7 años ,2021,17
540060502,"Aula Sat. Nº 02: ""ESC. Nº 386""(Ex Esc. Nº 921)",Común - Primaria de 7 años ,2021,16
540060600,"ESC. Nº 514: ""PROV. DE SAN LUIS""",Común - Jardín de infantes ,2021,40
540060600,"ESC. Nº 514: ""PROV. DE SAN LUIS""",Común - Primaria de 7 años ,2021,129
540060800,"ESC. Nº 453: ""SIERRA GRANDE""",Común - Primaria de 7 años ,2021,635
540060900,BACH. PEDAG. Nº 03,Común - Secundaria Completa req. 7 años ,2021,292
540061000,"INST. SUPERIOR ""ESPÍRITU SANTO""",Común - Jardín de infantes ,2021,107
540061000,"INST. SUPERIOR ""ESPÍRITU SANTO""",Común - Primaria de 7 años ,2021,342
540061000,"INST. SUPERIOR ""ESPÍRITU SANTO""",Común - Secundaria Completa req. 7 años ,2021,335
540061000,"INST. SUPERIOR ""ESPÍRITU SANTO""",Común - SNU ,2021,13
540061200,"ESC. Nº 281: ""EJERCITO ARGENTINO""",Común - Primaria de 7 años ,2021,332
540061300,ESC. Nº 226,Común - Primaria de 7 años ,2021,67
540061400,ESC. Nº 206,Común - Primaria de 7 años ,2021,25
540061500,"ESC. Nº 83 ""JOSÉ SARTORI""",Común - Jardín de infantes ,2021,91
540061500,"ESC. Nº 83 ""JOSÉ SARTORI""",Común - Primaria de 7 años ,2021,334
540061600,ESC. NORMAL SUP. Nº 13,Común - Jardín de infantes ,2021,86
540061600,ESC. NORMAL SUP. Nº 13,Común - Primaria de 7 años ,2021,308
540061600,ESC. NORMAL SUP. Nº 13,Común - Secundaria Completa req. 7 años ,2021,551
540061600,ESC. NORMAL SUP. Nº 13,Común - SNU ,2021,262
540061700,"E.F.A. ""SAN VICENTE DE PAUL""",Adultos-Formación Profesional/Capacitación Laboral,2021,314
540061700,"E.F.A. ""SAN VICENTE DE PAUL""",Común - Secundaria Completa req. 7 años ,2021,203
540061700,"E.F.A. ""SAN VICENTE DE PAUL""",Común - SNU ,2021,230
540061800,ESC. DE COMERCIO Nº 15,Adultos - Secundaria Completa,2021,195
540061800,ESC. DE COMERCIO Nº 15,Común - Secundaria Completa req. 7 años ,2021,154
540061900,"ESC. NORMAL SUP. Nº 10: ""SAN ANTONIO"" (ANEXO COMERCIAL)",Común - Secundaria Completa req. 7 años ,2021,463
540061900,"ESC. NORMAL SUP. Nº 10: ""SAN ANTONIO"" (ANEXO COMERCIAL)",Común - SNU ,2021,828
540062000,"ESC. Nº 126: ""GRAL. MANUEL BELGRANO""",Común - Primaria de 7 años ,2021,326
540062100,"E.P.E.T. Nº 01: ""UNESCO""",Común - Secundaria Completa req. 7 años ,2021,1278
540062100,"E.P.E.T. Nº 01: ""UNESCO""",Común - SNU ,2021,87
540062200,"INST.""SAN ALBERTO MAGNO""",Adultos-Formación Profesional/Capacitación Laboral,2021,139
540062200,"INST.""SAN ALBERTO MAGNO""",Común - Jardín de infantes ,2021,137
540062200,"INST.""SAN ALBERTO MAGNO""",Común - Primaria de 7 años ,2021,402
540062200,"INST.""SAN ALBERTO MAGNO""",Común - Secundaria Completa req. 7 años ,2021,210
540062300,ESC. ESPECIAL Nº 08,Especial - Educacion integral para adolescentes y jovenes,2021,16
540062300,ESC. ESPECIAL Nº 08,Especial - Jardín de infantes ,2021,10
540062300,ESC. ESPECIAL Nº 08,Especial - Jardín maternal ,2021,10
540062300,ESC. ESPECIAL Nº 08,Especial - Primaria de 7 años ,2021,33
540062400,E.P.E.T. Nº 10,Común - Secundaria Completa req. 7 años ,2021,697
540062500,"ESC. Nº 250: ""SARGENTO JUAN B. CABRAL""",Común - Primaria de 7 años ,2021,314
540062600,"ESC. Nº 789: ""EMILIO POUYADE""",Común - Primaria de 7 años ,2021,210
540062700,"CENTRO EDUCATIVO INTEGRAL ""SAN JORGE""",Adultos-Formación Profesional/Capacitación Laboral,2021,138
540062700,"CENTRO EDUCATIVO INTEGRAL ""SAN JORGE""",Común - Jardín de infantes ,2021,77
540062700,"CENTRO EDUCATIVO INTEGRAL ""SAN JORGE""",Común - Jardín maternal ,2021,35
540062700,"CENTRO EDUCATIVO INTEGRAL ""SAN JORGE""",Común - Secundaria Completa req. 7 años ,2021,100
540062700,"CENTRO EDUCATIVO INTEGRAL ""SAN JORGE""",Común - SNU ,2021,62
540062800,"INST. ""SAN IGNACIO DE LOYOLA""",Común - Jardín de infantes ,2021,100
540062800,"INST. ""SAN IGNACIO DE LOYOLA""",Común - Primaria de 7 años ,2021,445
540062900,"ESC. Nº 125: ""MARTIN M. DE GUEMES""",Común - Primaria de 7 años ,2021,546
540063000,ESC. Nº 238,Común - Primaria de 7 años ,2021,251
540063100,INST. TALLER P/NO VIDENTES,Especial - Jardín de infantes ,2021,2
540063100,INST. TALLER P/NO VIDENTES,Especial - Primaria de 7 años ,2021,14
540063200,"ESC. ADULTOS Nº 07: ""ITAPUA""",Adultos-Formación Profesional/Capacitación Laboral,2021,97
540063200,"ESC. ADULTOS Nº 07: ""ITAPUA""",Adultos - Primaria ,2021,13
540063400,ESC. ADULTOS Nº 20,Adultos-Formación Profesional/Capacitación Laboral,2021,155
540063400,ESC. ADULTOS Nº 20,Adultos - Primaria ,2021,59
540063401,"Aula Sat. Nº 01: ""ESC. ADULTOS Nº 20""",Adultos-Formación Profesional/Capacitación Laboral,2021,29
540063401,"Aula Sat. Nº 01: ""ESC. ADULTOS Nº 20""",Adultos - Primaria ,2021,28
540063402,"Aula Sat. Nº 02: ""ESC. ADULTOS Nº 20""",Adultos-Formación Profesional/Capacitación Laboral,2021,17
540063402,"Aula Sat. Nº 02: ""ESC. ADULTOS Nº 20""",Adultos - Primaria ,2021,34
540063500,I.P.E.S.M.I.,Común - Secundaria Completa req. 7 años ,2021,167
540063500,I.P.E.S.M.I.,Común - SNU ,2021,724
540063600,INST. SUPERIOR ROQUE GONZALEZ,Adultos-Formación Profesional/Capacitación Laboral,2021,102
540063600,INST. SUPERIOR ROQUE GONZALEZ,Común - Jardín de infantes ,2021,270
540063600,INST. SUPERIOR ROQUE GONZALEZ,Común - Primaria de 7 años ,2021,780
540063600,INST. SUPERIOR ROQUE GONZALEZ,Común - Secundaria Completa req. 7 años ,2021,728
540063600,INST. SUPERIOR ROQUE GONZALEZ,Común - SNU ,2021,35
540063700,"COLEGIO Nº 01: ""MARTÍN DE MOUSSY""",Adultos - Secundaria Completa,2021,168
540063700,"COLEGIO Nº 01: ""MARTÍN DE MOUSSY""",Común - Secundaria Completa req. 7 años ,2021,1117
540063700,"COLEGIO Nº 01: ""MARTÍN DE MOUSSY""",Común - SNU ,2021,144
540063800,ESC. Nº 372,Común - Primaria de 7 años ,2021,410
540063900,ESC. Nº 344,Común - Primaria de 7 años ,2021,260
540064000,"ESC. NORMAL SUP. Nº 03: ""JOSE M. ESTRADA""",Adultos - Secundaria Completa,2021,146
540064000,"ESC. NORMAL SUP. Nº 03: ""JOSE M. ESTRADA""",Común - Jardín de infantes ,2021,155
540064000,"ESC. NORMAL SUP. Nº 03: ""JOSE M. ESTRADA""",Común - Primaria de 7 años ,2021,505
540064000,"ESC. NORMAL SUP. Nº 03: ""JOSE M. ESTRADA""",Común - Secundaria Completa req. 7 años ,2021,537
540064000,"ESC. NORMAL SUP. Nº 03: ""JOSE M. ESTRADA""",Común - SNU ,2021,220
540064100,ESC. DE COMERCIO Nº 10,Común - Secundaria Completa req. 7 años ,2021,482
540064200,"B.O.P. Nº 05: ""JUAN MARTIN DE PUEYRREDON""",Adultos - Secundaria Completa,2021,210
540064200,"B.O.P. Nº 05: ""JUAN MARTIN DE PUEYRREDON""",Común - Secundaria Completa req. 7 años ,2021,637
540064201,"Aula Sat. Nº 01: ""B.O.P. Nº 05 SERV. PENITENCIARIO""",Adultos - Secundaria Completa,2021,60
540064300,"ESC. Nº 11: ""PADRE LOZANO""",Común - Primaria de 7 años ,2021,653
540064400,"ESC. Nº 285: ""SANTA CECILIA""",Común - Primaria de 7 años ,2021,614
540064401,"Aula Sat. Nº 01: ""ESC. Nº 285""",Común - Primaria de 7 años ,2021,12
540064500,"ESC. Nº 08: ""GRAL. M. BELGRANO""",Común - Primaria de 7 años ,2021,770
540064600,"ESC. Nº 698: ""SARANDI HISTORICO""",Común - Primaria de 7 años ,2021,567
540064700,"E.P.E.T. Nº 04: ""O.E.A""",Común - Secundaria Completa req. 7 años ,2021,732
540064701,"Aula Sat. Nº 01: ""E.P.E.T. Nº 04"" (C.F.P.)	",Adultos-Formación Profesional/Capacitación Laboral,2021,29
540064800,INST. SAGRADA FAMILIA,Común - Secundaria Completa req. 7 años ,2021,205
540064800,INST. SAGRADA FAMILIA,Común - SNU ,2021,199
540064900,"ESC. Nº 694: ""EDUARDO ROBERTO BASSI""",Común - Primaria de 7 años ,2021,632
540065000,"ESC. Nº 462: ""GENERAL MANUEL BELGRANO""",Común - Primaria de 7 años ,2021,407
540065100,"ESC. Nº 722: ""Eduardo Horacio Arrabal""",Común - Primaria de 7 años ,2021,224
540065200,"ESC. Nº 412: ""DR. EXEQUIEL BUSTILLO""",Común - Primaria de 7 años ,2021,436
540065400,"B.O.P. Nº 23 ""Demetrio Koropeski""",Común - Secundaria Completa req. 7 años ,2021,473
540065500,"ESC. Nº 778: ""PABLO AREGUATI""",Común - Primaria de 7 años ,2021,511
540065600,ESC. DE COMERCIO Nº 16,Adultos - Secundaria Completa,2021,337
540065700,"ESC. NORMAL SUP. Nº 08 ""Remedios Escalada de San Martín""",Común - Jardín de infantes ,2021,40
540065700,"ESC. NORMAL SUP. Nº 08 ""Remedios Escalada de San Martín""",Común - Primaria de 7 años ,2021,300
540065700,"ESC. NORMAL SUP. Nº 08 ""Remedios Escalada de San Martín""",Común - Secundaria Completa req. 7 años ,2021,805
540065700,"ESC. NORMAL SUP. Nº 08 ""Remedios Escalada de San Martín""",Común - SNU ,2021,90
540065800,ESC. Nº 164,Común - Primaria de 7 años ,2021,327
540066100,ESC. ADULTOS Nº 11,Adultos-Formación Profesional/Capacitación Laboral,2021,87
540066100,ESC. ADULTOS Nº 11,Adultos - Primaria ,2021,32
540066200,"ESC. DE COMERCIO Nº 08: ""GRANADERO LORENZO NAPUREY""",Adultos - Secundaria Completa,2021,102
540066200,"ESC. DE COMERCIO Nº 08: ""GRANADERO LORENZO NAPUREY""",Común - Secundaria Completa req. 7 años ,2021,770
540066300,"ESC. Nº 48: ""NICOLAS AVELLANEDA""",Común - Primaria de 7 años ,2021,667
540066400,"ESC. Nº 167: ""MISION COOPERATIVA""",Común - Primaria de 7 años ,2021,487
540066500,"CENTRO EDUCATIVO INTEGRAL ""S. FRANCISCO""",Común - Jardín de infantes ,2021,58
540066500,"CENTRO EDUCATIVO INTEGRAL ""S. FRANCISCO""",Común - Jardín maternal ,2021,20
540066600,"ESC. N° 269 ""NUESTRA SEÑORA DE LA ANUNCIACION DE ITAPUA""",Común - Primaria de 7 años ,2021,566
540066800,"ESC. Nº 445: ""LIBERTADORES DE AMERICA""",Común - Primaria de 7 años ,2021,255
540066900,ESC. NORMAL SUP. Nº 11,Adultos - Secundaria Completa,2021,142
540066900,ESC. NORMAL SUP. Nº 11,Común - Secundaria Completa req. 7 años ,2021,587
540066900,ESC. NORMAL SUP. Nº 11,Común - SNU ,2021,546
540066902,"Aula Sat. Nº 02: ""ESC. NORMAL SUP. Nº 11""",Común - SNU ,2021,152
540066903,"Aula Sat. Nº 03: ""ESC. NORMAL SUP. Nº 11""",Común - SNU ,2021,50
540067000,INST. ADVENTISTA PUERTO IGUAZÚ,Común - Jardín de infantes ,2021,89
540067000,INST. ADVENTISTA PUERTO IGUAZÚ,Común - Primaria de 7 años ,2021,366
540067000,INST. ADVENTISTA PUERTO IGUAZÚ,Común - Secundaria Completa req. 7 años ,2021,149
540067100,"ESC. Nº 709: ""WOLF SCHCOLNIK""",Común - Primaria de 7 años ,2021,70
540067200,ESC. Nº 560,Común - Jardín de infantes ,2021,7
540067200,ESC. Nº 560,Común - Primaria de 7 años ,2021,23
540067300,"ESC. Nº 617: ""CIUDAD DE JUNIN"" (J.C.)",Común - Jardín de infantes ,2021,106
540067300,"ESC. Nº 617: ""CIUDAD DE JUNIN"" (J.C.)",Común - Primaria de 7 años ,2021,483
540067400,"ESC. Nº 446: ""SAN JOSE DE CALASANZ""",Común - Jardín de infantes ,2021,33
540067400,"ESC. Nº 446: ""SAN JOSE DE CALASANZ""",Común - Primaria de 7 años ,2021,113
540067500,"ESC. Nº 531: ""DALMACIO  VELEZ SARSFIELD""",Común - Jardín de infantes ,2021,30
540067500,"ESC. Nº 531: ""DALMACIO  VELEZ SARSFIELD""",Común - Primaria de 7 años ,2021,65
540067501,"Aula Sat. Nº 01: ""ESC. Nº 531""",Común - Primaria de 7 años ,2021,49
540067502,"Aula Sat. Nº 02: ""ESC. Nº 531""",Común - Primaria de 7 años ,2021,26
540067600,"ESC. Nº 485: ""JUAN PESTALOZZI""",Común - Jardín de infantes ,2021,27
540067600,"ESC. Nº 485: ""JUAN PESTALOZZI""",Común - Primaria de 7 años ,2021,148
540067601,"Aula Sat. Nº 01: ""ESC. Nº 485""",Común - Jardín de infantes ,2021,32
540067601,"Aula Sat. Nº 01: ""ESC. Nº 485""",Común - Primaria de 7 años ,2021,87
540067700,B.O.P. Nº 38,Adultos - Secundaria Completa,2021,81
540067700,B.O.P. Nº 38,Común - Secundaria Completa req. 7 años ,2021,384
540067800,ESC. Nº 258,Común - Primaria de 7 años ,2021,46
540067900,"ESC. Nº 403: ""REP. FEDER. DEL BRASIL""",Común - Primaria de 7 años ,2021,71
540068000,ESC. Nº 338,Común - Jardín de infantes ,2021,11
540068000,ESC. Nº 338,Común - Primaria de 7 años ,2021,48
540068100,"ESC. Nº 587: ""JUAN B. CABRAL""",Común - Primaria de 7 años ,2021,33
540068200,"ESC. Nº 472: ""VICENTE LOPEZ Y PLANES""",Común - Jardín de infantes ,2021,10
540068200,"ESC. Nº 472: ""VICENTE LOPEZ Y PLANES""",Común - Primaria de 7 años ,2021,57
540068202,"Aula Sat. Nº 02: ""ESC. Nº 472""",Común - Jardín de infantes ,2021,4
540068202,"Aula Sat. Nº 02: ""ESC. Nº 472""",Común - Primaria de 7 años ,2021,19
540068300,ESC. Nº 703,Común - Jardín de infantes ,2021,3
540068300,ESC. Nº 703,Común - Primaria de 7 años ,2021,19
540068500,"ESC. Nº 442: ""RAYMUNDO FERNANDEZ RAMOS"".",Común - Jardín de infantes ,2021,25
540068500,"ESC. Nº 442: ""RAYMUNDO FERNANDEZ RAMOS"".",Común - Primaria de 7 años ,2021,107
540068501,"Aula Sat. Nº 01: ""ESC. Nº 442"" (Ex Aula Sat. ""ESC. Nº 716"")",Común - Jardín de infantes ,2021,5
540068501,"Aula Sat. Nº 01: ""ESC. Nº 442"" (Ex Aula Sat. ""ESC. Nº 716"")",Común - Primaria de 7 años ,2021,13
540068600,"ESC. Nº 297: ""DON GUILLERMO KRAUSE""",Común - Primaria de 7 años ,2021,126
540068601,"Aula Sat. Nº 01: ""ESC. Nº 297"" (Ex ""ESC. Nº 90"")",Común - Primaria de 7 años ,2021,8
540068602,"Aula Sat. Nº 02: ""ESC. Nº 297"" (Ex Aula Sat. Nº 02: ""ESC. Nº 90"" (Ex ""ESC. Nº 294""))",Común - Primaria de 7 años ,2021,4
540068700,ESC. Nº 358,Común - Primaria de 7 años ,2021,67
540068800,"ESC. DE COMERCIO Nº 06 ""MARIANO MORENO""",Adultos - Secundaria Completa,2021,123
540068800,"ESC. DE COMERCIO Nº 06 ""MARIANO MORENO""",Común - Secundaria Completa req. 7 años ,2021,880
540068800,"ESC. DE COMERCIO Nº 06 ""MARIANO MORENO""",Común - SNU ,2021,221
540068900,INST. JARDÍN MODELO,Común - Jardín de infantes ,2021,128
540068900,INST. JARDÍN MODELO,Común - Primaria de 7 años ,2021,271
540069100,"ESC. SUP. DE DANZAS NATIVAS, ESPAÑOLAS Y CLÁSICAS",Común - Ciclos de Enseñanza Artística,2021,37
540069100,"ESC. SUP. DE DANZAS NATIVAS, ESPAÑOLAS Y CLÁSICAS",Común - Cursos y Talleres de Artística,2021,341
540069100,"ESC. SUP. DE DANZAS NATIVAS, ESPAÑOLAS Y CLÁSICAS",Común - SNU ,2021,148
540069200,C.E.P. Nº 04,Común - Secundaria Completa req. 7 años ,2021,1132
540069300,"ESC. Nº 43: ""REINO DE ESPAÑA""",Común - Primaria de 7 años ,2021,470
540069400,"ESC. Nº 460: ""SALTOS DEL MOCONA""",Común - Jardín de infantes ,2021,14
540069400,"ESC. Nº 460: ""SALTOS DEL MOCONA""",Común - Primaria de 7 años ,2021,50
540069500,ESC. Nº 774,Común - Primaria de 7 años ,2021,44
540069501,"Aula Sat. Nº 01: ""ESC. Nº 774""",Común - Primaria de 7 años ,2021,7
540069502,"Aula Sat. Nº 02: ""ESC. Nº 774""",Común - Primaria de 7 años ,2021,27
540069600,ESC. Nº 664,Común - Jardín de infantes ,2021,20
540069600,ESC. Nº 664,Común - Primaria de 7 años ,2021,69
540069700,"ESC. Nº 373: ""SANDRA A. DUMKE""",Común - Jardín de infantes ,2021,25
540069700,"ESC. Nº 373: ""SANDRA A. DUMKE""",Común - Primaria de 7 años ,2021,134
540069701,"Aula Sat. Nº 01: ""ESC. Nº 373""",Común - Primaria de 7 años ,2021,21
540069704,"Aula Sat. Nº 04: ""ESC. Nº 373""",Común - Primaria de 7 años ,2021,59
540069800,ESC. ADULTOS Nº 16,Adultos-Formación Profesional/Capacitación Laboral,2021,80
540069800,ESC. ADULTOS Nº 16,Adultos - Primaria ,2021,88
540069900,ESC. Nº 607 (F.J.C.),Común - Jardín de infantes ,2021,69
540069900,ESC. Nº 607 (F.J.C.),Común - Primaria de 7 años ,2021,313
540070100,B.O.P. Nº 30,Común - Secundaria Completa req. 7 años ,2021,99
540070200,"ESC. ESPECIAL Nº 13: ""ARCO IRIS"" (SORDOS E HIPOACUSICOS)",Especial - Jardín de infantes ,2021,1
540070200,"ESC. ESPECIAL Nº 13: ""ARCO IRIS"" (SORDOS E HIPOACUSICOS)",Especial - Jardín maternal ,2021,10
540070200,"ESC. ESPECIAL Nº 13: ""ARCO IRIS"" (SORDOS E HIPOACUSICOS)",Especial - Primaria de 7 años ,2021,15
540070400,"ESC. Nº 455: ""JOSE INGENIEROS""",Común - Jardín de infantes ,2021,26
540070400,"ESC. Nº 455: ""JOSE INGENIEROS""",Común - Primaria de 7 años ,2021,135
540070500,ESC. Nº 92,Común - Jardín de infantes ,2021,25
540070500,ESC. Nº 92,Común - Primaria de 7 años ,2021,87
540070501,"Aula Sat. Nº 01: ""ESC. Nº 92""",Común - Primaria de 7 años ,2021,38
540070502,"Aula Sat. Nº 02: ""ESC. Nº 92""",Común - Primaria de 7 años ,2021,25
540070600,ESC. Nº 758,Común - Primaria de 7 años ,2021,20
540070601,"Aula Sat. Nº 01: ""ESC. Nº 758""",Común - Primaria de 7 años ,2021,48
540070700,"ESC. NORMAL SUP. ""EE.UU. DEL BRASIL""",Común - Jardín de infantes ,2021,114
540070700,"ESC. NORMAL SUP. ""EE.UU. DEL BRASIL""",Común - Primaria de 7 años ,2021,388
540070700,"ESC. NORMAL SUP. ""EE.UU. DEL BRASIL""",Común - Secundaria Completa req. 7 años ,2021,599
540070700,"ESC. NORMAL SUP. ""EE.UU. DEL BRASIL""",Común - SNU ,2021,490
540070800,"E.P.E.T. Nº 03: ""POLONIA""",Adultos-Formación Profesional/Capacitación Laboral,2021,41
540070800,"E.P.E.T. Nº 03: ""POLONIA""",Común - Secundaria Completa req. 7 años ,2021,719
540070900,"ESC. DE COMERCIO Nº 01: ""SANTIAGO DE LINIERS""",Adultos - Secundaria Completa,2021,241
540070900,"ESC. DE COMERCIO Nº 01: ""SANTIAGO DE LINIERS""",Común - Secundaria Completa req. 7 años ,2021,351
540071100,E.P.E.T. Nº 06,Adultos-Formación Profesional/Capacitación Laboral,2021,215
540071100,E.P.E.T. Nº 06,Común - Secundaria Completa req. 7 años ,2021,743
540071300,"ESC. Nº 667: ""MAYOR CARLOS E. KRAUSE""",Común - Primaria de 7 años ,2021,382
540071400,"ESC. Nº 530: ""ESCUADRON 9""",Común - Primaria de 7 años ,2021,258
540071500,"ESC. Nº 660: ""DR. SABATO E. ROMANO""",Común - Primaria de 7 años ,2021,259
540071600,ESC. Nº 688,Común - Primaria de 7 años ,2021,298
540071700,INST. STELLA MARIS,Común - Jardín de infantes ,2021,24
540071700,INST. STELLA MARIS,Común - Primaria de 7 años ,2021,141
540071700,INST. STELLA MARIS,Especial - Primaria de 7 años ,2021,36
540071900,ESC. ADULTOS Nº 29,Adultos-Formación Profesional/Capacitación Laboral,2021,122
540071900,ESC. ADULTOS Nº 29,Adultos - Primaria ,2021,132
540072000,INST. JOSE M. ESTRADA,Común - Jardín de infantes ,2021,73
540072000,INST. JOSE M. ESTRADA,Común - Primaria de 7 años ,2021,341
540072000,INST. JOSE M. ESTRADA,Común - Secundaria Completa req. 7 años ,2021,150
540072200,"ESC. Nº 165: ""REPUBLICA DEL PERU""",Común - Primaria de 7 años ,2021,628
540072300,INST. COOPERATIVO DE EDUCACION,Común - Jardín de infantes ,2021,95
540072300,INST. COOPERATIVO DE EDUCACION,Común - Primaria de 7 años ,2021,218
540072400,"ESC. Nº 147: ""SISTER SIGRID""",Común - Primaria de 7 años ,2021,133
540072500,ESC. ESPECIAL Nº 18,Especial - Jardín maternal ,2021,12
540072500,ESC. ESPECIAL Nº 18,Especial - Primaria de 7 años ,2021,59
540072600,B.O.P. Nº 20,Adultos - Secundaria Completa,2021,271
540072600,B.O.P. Nº 20,Común - Secundaria Completa req. 7 años ,2021,508
540072700,ESC. Nº 723,Común - Primaria de 7 años ,2021,169
540072800,ESC. Nº 656,Común - Primaria de 7 años ,2021,15
540072802,"Aula Sat. Nº 02: ""ESC. Nº 656"" (Ex Aula Sat. Nº 02:""ESC. Nº 583"")",Común - Primaria de 7 años ,2021,22
540072900,"ESC. Nº 362: ""PIONERO JUAN GRUBER""",Común - Primaria de 7 años ,2021,25
