"cueanexo","nombre","sector","ambito","modalidad","oferta_agregada","sexo","grado","total"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","22"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","10"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","74"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","72"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","12"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","11"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","57"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","56"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","12"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","11"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","44"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","33"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","29"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","31"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","25"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","29"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Snu/Cursos Capacitación Snu","Femenino","No Corresponde","62"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Snu/Cursos Capacitación Snu","Masculino","No Corresponde","12"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540108600","ESC. NORMAL SUP. Nº 07","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Femenino","1er Año/Grado","24"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Masculino","1er Año/Grado","27"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","28"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","27"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Femenino","2do Año/Grado","32"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Masculino","2do Año/Grado","22"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","16"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","11"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Femenino","3er Año/Grado","25"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Masculino","3er Año/Grado","33"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","15"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","9"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Femenino","4to Año/Grado","28"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Masculino","4to Año/Grado","33"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","19"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","8"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Femenino","5to Año/Grado","32"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Masculino","5to Año/Grado","33"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","18"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","5"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Femenino","6to Año/Grado","24"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Masculino","6to Año/Grado","21"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Femenino","7mo Año/Grado","28"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Primario","Masculino","7mo Año/Grado","29"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Jardín de Infantes","Femenino","No Corresponde","69"
"540108700","INST. PRIV. ""EMMANUEL""","Privado","Urbano","Común","Jardín de Infantes","Masculino","No Corresponde","72"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","16"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","12"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","11"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","15"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","12"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","18"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","24"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","21"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","23"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","23"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","19"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","14"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","13"
"540108900","ESC. Nº 07: ""J.J. DE URQUIZA""","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","20"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","18"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","18"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","16"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","25"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","24"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","21"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","18"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","19"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","17"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","19"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","11"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","17"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","22"
"540109000","ESC. Nº 729: ""INTEGRACION LATINOAMERICANA""","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","20"
"540109100","ESC. ADULTOS Nº 37","Estatal","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Femenino","No Corresponde","99"
"540109100","ESC. ADULTOS Nº 37","Estatal","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Masculino","No Corresponde","45"
"540109100","ESC. ADULTOS Nº 37","Estatal","Urbano","Adultos","Primario","Femenino","No Corresponde","32"
"540109100","ESC. ADULTOS Nº 37","Estatal","Urbano","Adultos","Primario","Masculino","No Corresponde","12"
"540109101","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 37""","Estatal","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Femenino","No Corresponde","13"
"540109101","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 37""","Estatal","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Masculino","No Corresponde","0"
"540109101","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 37""","Estatal","Urbano","Adultos","Primario","Femenino","No Corresponde","10"
"540109101","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 37""","Estatal","Urbano","Adultos","Primario","Masculino","No Corresponde","6"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","20"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","27"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","22"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","23"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","23"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","35"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","21"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","30"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","31"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","28"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","25"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","25"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","19"
"540109200","ESC. Nº 304: ""BARBARA PONCE DE LINDSTRÖM""","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","39"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","25"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","31"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","36"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","34"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","32"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","30"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","24"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","39"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","40"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","35"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","37"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","42"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","26"
"540109300","ESC. Nº 288: ""PRESIDENTE PERON""","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","39"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Femenino","1er Año/Grado","4"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Masculino","1er Año/Grado","6"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Femenino","2do Año/Grado","5"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Masculino","2do Año/Grado","6"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Femenino","3er Año/Grado","3"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Masculino","3er Año/Grado","7"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Femenino","4to Año/Grado","9"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Masculino","4to Año/Grado","9"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Femenino","5to Año/Grado","5"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Masculino","5to Año/Grado","9"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Femenino","6to Año/Grado","9"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Masculino","6to Año/Grado","6"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Femenino","7mo Año/Grado","5"
"540109400","ESC. Nº 438: ""FCO. NARCISO LAPRIDA""","Estatal","Rural","Común","Primario","Masculino","7mo Año/Grado","2"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Primario","Femenino","1er Año/Grado","31"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Primario","Masculino","1er Año/Grado","27"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","39"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","28"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Primario","Femenino","2do Año/Grado","31"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Primario","Masculino","2do Año/Grado","23"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","35"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","18"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Primario","Femenino","3er Año/Grado","32"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Primario","Masculino","3er Año/Grado","25"
"540109500","INST. ""CONCORDIA""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","29"
